Symbol,Leg Symbol,Product,Futures Root,Expire Date,Leg Ratio,Leg Side,Description,Complex,Tick Size,Contract Size,Test Symbol
0003Is,0002ct,ZVX/K9,ZVX,5/22/2019,1,B,ZVX Monthly May 2019,FALSE,nickel,1000,TRUE
0003It,,ZVX20/K9:1:S - ZVX/Z9:1:B,ZVX,5/15/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003It,0003Ih,ZVX20/K9,ZVX,5/15/2019,1,S,"ZVX Weekly May 15, 2019",FALSE,nickel,1000,TRUE
0003It,0003Ev,ZVX/Z9,ZVX,12/18/2019,1,B,ZVX Monthly Dec 2019,FALSE,nickel,1000,TRUE
0003Iu,,ZVX20/K9:1:S - ZVX/M9:1:B,ZVX,5/15/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Iu,0003Ih,ZVX20/K9,ZVX,5/15/2019,1,S,"ZVX Weekly May 15, 2019",FALSE,nickel,1000,TRUE
0003Iu,0002ho,ZVX/M9,ZVX,6/19/2019,1,B,ZVX Monthly Jun 2019,FALSE,nickel,1000,TRUE
0003Iw,,ZVXT20/K9:1:S - ZVXT/N9:1:B,ZVXT,5/15/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Iw,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,S,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003Iw,0002n5,ZVXT/N9,ZVXT,7/17/2019,1,B,ZVXT Monthly Jul 2019,FALSE,tas_penny,1000,TRUE
0003Iy,,ZVXT20/K9:1:S - ZVXT/M9:1:B,ZVXT,5/15/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Iy,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,S,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003Iy,0002i2,ZVXT/M9,ZVXT,6/19/2019,1,B,ZVXT Monthly Jun 2019,FALSE,tas_penny,1000,TRUE
0003Iz,,ZVXT20/K9:1:S - ZVXT/K9:1:B,ZVXT,5/15/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Iz,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,S,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003Iz,0002d7,ZVXT/K9,ZVXT,5/22/2019,1,B,ZVXT Monthly May 2019,FALSE,tas_penny,1000,TRUE
0003J0,,ZVXT20/K9:1:S - ZVXT/X9:1:B,ZVXT,5/15/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003J0,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,S,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003J0,00039J,ZVXT/X9,ZVXT,11/20/2019,1,B,ZVXT Monthly Nov 2019,FALSE,tas_penny,1000,TRUE
0003J1,,ZVXT18/K9:1:S - ZVXT20/K9:1:B,ZVXT,5/1/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003J1,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,B,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003J1,0003Eh,ZVXT18/K9,ZVXT,5/1/2019,1,S,"ZVXT Weekly May 1, 2019",FALSE,tas_penny,1000,TRUE
0003J2,,ZVXT20/K9:1:S - ZVXT/U9:1:B,ZVXT,5/15/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003J2,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,S,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003J2,0002yG,ZVXT/U9,ZVXT,9/18/2019,1,B,ZVXT Monthly Sep 2019,FALSE,tas_penny,1000,TRUE
0003J4,,ZVXT20/K9:1:S - ZVXT/Z9:1:B,ZVXT,5/15/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003J4,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,S,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003J4,0003F9,ZVXT/Z9,ZVXT,12/18/2019,1,B,ZVXT Monthly Dec 2019,FALSE,tas_penny,1000,TRUE
0003J5,,ZVXT19/K9:1:S - ZVXT20/K9:1:B,ZVXT,5/8/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003J5,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,B,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003J5,0003Fb,ZVXT19/K9,ZVXT,5/8/2019,1,S,"ZVXT Weekly May 8, 2019",FALSE,tas_penny,1000,TRUE
0003J6,,ZVXT20/K9:1:S - ZVXT/Q9:1:B,ZVXT,5/15/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003J6,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,S,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003J6,0002t7,ZVXT/Q9,ZVXT,8/21/2019,1,B,ZVXT Monthly Aug 2019,FALSE,tas_penny,1000,TRUE
0003J8,,ZVXT20/K9:1:S - ZVXT/V9:1:B,ZVXT,5/15/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003J8,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,S,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003J8,00034Y,ZVXT/V9,ZVXT,10/16/2019,1,B,ZVXT Monthly Oct 2019,FALSE,tas_penny,1000,TRUE
0003JA,,ZVX22/K9:1:S - ZVX/Q9:1:B,ZVX,5/29/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JA,0003J9,ZVX22/K9,ZVX,5/29/2019,1,S,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003JA,0002st,ZVX/Q9,ZVX,8/21/2019,1,B,ZVX Monthly Aug 2019,FALSE,nickel,1000,TRUE
0003JB,,ZVX22/K9:1:S - ZVX/M9:1:B,ZVX,5/29/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JB,0003J9,ZVX22/K9,ZVX,5/29/2019,1,S,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003JB,0002ho,ZVX/M9,ZVX,6/19/2019,1,B,ZVX Monthly Jun 2019,FALSE,nickel,1000,TRUE
0003JC,,ZVX22/K9:1:S - ZVX/Z9:1:B,ZVX,5/29/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JC,0003J9,ZVX22/K9,ZVX,5/29/2019,1,S,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003JC,0003Ev,ZVX/Z9,ZVX,12/18/2019,1,B,ZVX Monthly Dec 2019,FALSE,nickel,1000,TRUE
0003JD,,ZVX22/K9:1:S - ZVX/X9:1:B,ZVX,5/29/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JD,0003J9,ZVX22/K9,ZVX,5/29/2019,1,S,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003JD,395,ZVX/X9,ZVX,11/20/2019,1,B,ZVX Monthly Nov 2019,FALSE,nickel,1000,TRUE
0003JE,,ZVX18/K9:1:S - ZVX22/K9:1:B,ZVX,5/1/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JE,0003J9,ZVX22/K9,ZVX,5/29/2019,1,B,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003JE,0003ET,ZVX18/K9,ZVX,5/1/2019,1,S,"ZVX Weekly May 1, 2019",FALSE,nickel,1000,TRUE
0003JG,,ZVX22/K9:1:S - ZVX/V9:1:B,ZVX,5/29/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JG,0003J9,ZVX22/K9,ZVX,5/29/2019,1,S,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003JG,00034K,ZVX/V9,ZVX,10/16/2019,1,B,ZVX Monthly Oct 2019,FALSE,nickel,1000,TRUE
0003JH,,ZVX22/K9:1:S - ZVX/U9:1:B,ZVX,5/29/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JH,0003J9,ZVX22/K9,ZVX,5/29/2019,1,S,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003JH,0002y2,ZVX/U9,ZVX,9/18/2019,1,B,ZVX Monthly Sep 2019,FALSE,nickel,1000,TRUE
0003JI,,ZVX/K9:1:S - ZVX22/K9:1:B,ZVX,5/22/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JI,0003J9,ZVX22/K9,ZVX,5/29/2019,1,B,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003JI,0002ct,ZVX/K9,ZVX,5/22/2019,1,S,ZVX Monthly May 2019,FALSE,nickel,1000,TRUE
0003JJ,,ZVX22/K9:1:S - ZVX/N9:1:B,ZVX,5/29/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JJ,0003J9,ZVX22/K9,ZVX,5/29/2019,1,S,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003JJ,0002mr,ZVX/N9,ZVX,7/17/2019,1,B,ZVX Monthly Jul 2019,FALSE,nickel,1000,TRUE
0003JL,,ZVX19/K9:1:S - ZVX22/K9:1:B,ZVX,5/8/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JL,0003J9,ZVX22/K9,ZVX,5/29/2019,1,B,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003JL,0003FN,ZVX19/K9,ZVX,5/8/2019,1,S,"ZVX Weekly May 8, 2019",FALSE,nickel,1000,TRUE
0003JM,,ZVX20/K9:1:S - ZVX22/K9:1:B,ZVX,5/15/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JM,0003J9,ZVX22/K9,ZVX,5/29/2019,1,B,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003JM,0003Ih,ZVX20/K9,ZVX,5/15/2019,1,S,"ZVX Weekly May 15, 2019",FALSE,nickel,1000,TRUE
0003JO,,ZVXT19/K9:1:S - ZVXT22/K9:1:B,ZVXT,5/8/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JO,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,B,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003JO,0003Fb,ZVXT19/K9,ZVXT,5/8/2019,1,S,"ZVXT Weekly May 8, 2019",FALSE,tas_penny,1000,TRUE
0003JP,,ZVXT22/K9:1:S - ZVXT/Q9:1:B,ZVXT,5/29/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JP,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,S,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003JP,0002t7,ZVXT/Q9,ZVXT,8/21/2019,1,B,ZVXT Monthly Aug 2019,FALSE,tas_penny,1000,TRUE
0003JQ,,ZVXT22/K9:1:S - ZVXT/V9:1:B,ZVXT,5/29/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JQ,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,S,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003JQ,00034Y,ZVXT/V9,ZVXT,10/16/2019,1,B,ZVXT Monthly Oct 2019,FALSE,tas_penny,1000,TRUE
0003JR,,ZVXT20/K9:1:S - ZVXT22/K9:1:B,ZVXT,5/15/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JR,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,B,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003JR,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,S,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003JT,,ZVXT22/K9:1:S - ZVXT/X9:1:B,ZVXT,5/29/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JT,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,S,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003JT,00039J,ZVXT/X9,ZVXT,11/20/2019,1,B,ZVXT Monthly Nov 2019,FALSE,tas_penny,1000,TRUE
0003JU,,ZVXT22/K9:1:S - ZVXT/M9:1:B,ZVXT,5/29/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JU,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,S,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003JU,0002i2,ZVXT/M9,ZVXT,6/19/2019,1,B,ZVXT Monthly Jun 2019,FALSE,tas_penny,1000,TRUE
0003JV,,ZVXT18/K9:1:S - ZVXT22/K9:1:B,ZVXT,5/1/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JV,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,B,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003JV,0003Eh,ZVXT18/K9,ZVXT,5/1/2019,1,S,"ZVXT Weekly May 1, 2019",FALSE,tas_penny,1000,TRUE
0003JW,,ZVXT/K9:1:S - ZVXT22/K9:1:B,ZVXT,5/22/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JW,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,B,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003JW,0002d7,ZVXT/K9,ZVXT,5/22/2019,1,S,ZVXT Monthly May 2019,FALSE,tas_penny,1000,TRUE
0003JX,,ZVXT22/K9:1:S - ZVXT/U9:1:B,ZVXT,5/29/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JX,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,S,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003JX,0002yG,ZVXT/U9,ZVXT,9/18/2019,1,B,ZVXT Monthly Sep 2019,FALSE,tas_penny,1000,TRUE
0003JZ,,ZVXT22/K9:1:S - ZVXT/N9:1:B,ZVXT,5/29/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003JZ,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,S,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003JZ,0002n5,ZVXT/N9,ZVXT,7/17/2019,1,B,ZVXT Monthly Jul 2019,FALSE,tas_penny,1000,TRUE
0003Ja,,ZVXT22/K9:1:S - ZVXT/Z9:1:B,ZVXT,5/29/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Ja,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,S,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003Ja,0003F9,ZVXT/Z9,ZVXT,12/18/2019,1,B,ZVXT Monthly Dec 2019,FALSE,tas_penny,1000,TRUE
0003Jc,,ZVX/Z9:1:S - ZVX/F0:1:B,ZVX,12/18/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jc,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Jc,0003Ev,ZVX/Z9,ZVX,12/18/2019,1,S,ZVX Monthly Dec 2019,FALSE,nickel,1000,TRUE
0003Jd,,ZVX/U9:1:S - ZVX/F0:1:B,ZVX,9/18/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jd,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Jd,0002y2,ZVX/U9,ZVX,9/18/2019,1,S,ZVX Monthly Sep 2019,FALSE,nickel,1000,TRUE
0003Je,,ZVX22/K9:1:S - ZVX/F0:1:B,ZVX,5/29/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Je,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Je,0003J9,ZVX22/K9,ZVX,5/29/2019,1,S,"ZVX Weekly May 29, 2019",FALSE,nickel,1000,TRUE
0003Jf,,ZVX/Q9:1:S - ZVX/F0:1:B,ZVX,8/21/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jf,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Jf,0002st,ZVX/Q9,ZVX,8/21/2019,1,S,ZVX Monthly Aug 2019,FALSE,nickel,1000,TRUE
0003Jg,,ZVX18/K9:1:S - ZVX/F0:1:B,ZVX,5/1/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jg,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Jg,0003ET,ZVX18/K9,ZVX,5/1/2019,1,S,"ZVX Weekly May 1, 2019",FALSE,nickel,1000,TRUE
0003Jh,,ZVX/M9:1:S - ZVX/F0:1:B,ZVX,6/19/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jh,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Jh,0002ho,ZVX/M9,ZVX,6/19/2019,1,S,ZVX Monthly Jun 2019,FALSE,nickel,1000,TRUE
0003Ji,,ZVX/X9:1:S - ZVX/F0:1:B,ZVX,11/20/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Ji,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Ji,395,ZVX/X9,ZVX,11/20/2019,1,S,ZVX Monthly Nov 2019,FALSE,nickel,1000,TRUE
0003Jj,,ZVX19/K9:1:S - ZVX/F0:1:B,ZVX,5/8/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jj,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Jj,0003FN,ZVX19/K9,ZVX,5/8/2019,1,S,"ZVX Weekly May 8, 2019",FALSE,nickel,1000,TRUE
0003Jk,,ZVX20/K9:1:S - ZVX/F0:1:B,ZVX,5/15/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jk,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Jk,0003Ih,ZVX20/K9,ZVX,5/15/2019,1,S,"ZVX Weekly May 15, 2019",FALSE,nickel,1000,TRUE
0003Jl,,ZVX/K9:1:S - ZVX/F0:1:B,ZVX,5/22/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jl,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Jl,0002ct,ZVX/K9,ZVX,5/22/2019,1,S,ZVX Monthly May 2019,FALSE,nickel,1000,TRUE
0003Jn,,ZVX/V9:1:S - ZVX/F0:1:B,ZVX,10/16/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jn,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Jn,00034K,ZVX/V9,ZVX,10/16/2019,1,S,ZVX Monthly Oct 2019,FALSE,nickel,1000,TRUE
0003Jo,,ZVX/N9:1:S - ZVX/F0:1:B,ZVX,7/17/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jo,0003Jb,ZVX/F0,ZVX,1/22/2020,1,B,ZVX Monthly Jan 2020,FALSE,nickel,1000,TRUE
0003Jo,0002mr,ZVX/N9,ZVX,7/17/2019,1,S,ZVX Monthly Jul 2019,FALSE,nickel,1000,TRUE
0003Jq,,ZVXT18/K9:1:S - ZVXT/F0:1:B,ZVXT,5/1/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jq,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003Jq,0003Eh,ZVXT18/K9,ZVXT,5/1/2019,1,S,"ZVXT Weekly May 1, 2019",FALSE,tas_penny,1000,TRUE
0003Jr,,ZVXT/X9:1:S - ZVXT/F0:1:B,ZVXT,11/20/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jr,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003Jr,00039J,ZVXT/X9,ZVXT,11/20/2019,1,S,ZVXT Monthly Nov 2019,FALSE,tas_penny,1000,TRUE
0003Js,,ZVXT/K9:1:S - ZVXT/F0:1:B,ZVXT,5/22/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Js,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003Js,0002d7,ZVXT/K9,ZVXT,5/22/2019,1,S,ZVXT Monthly May 2019,FALSE,tas_penny,1000,TRUE
0003Jt,,ZVXT20/K9:1:S - ZVXT/F0:1:B,ZVXT,5/15/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jt,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003Jt,0003Iv,ZVXT20/K9,ZVXT,5/15/2019,1,S,"ZVXT Weekly May 15, 2019",FALSE,tas_penny,1000,TRUE
0003Ju,,ZVXT/M9:1:S - ZVXT/F0:1:B,ZVXT,6/19/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Ju,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003Ju,0002i2,ZVXT/M9,ZVXT,6/19/2019,1,S,ZVXT Monthly Jun 2019,FALSE,tas_penny,1000,TRUE
0003Jv,,ZVXT/N9:1:S - ZVXT/F0:1:B,ZVXT,7/17/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jv,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003Jv,0002n5,ZVXT/N9,ZVXT,7/17/2019,1,S,ZVXT Monthly Jul 2019,FALSE,tas_penny,1000,TRUE
0003Jw,,ZVXT/U9:1:S - ZVXT/F0:1:B,ZVXT,9/18/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jw,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003Jw,0002yG,ZVXT/U9,ZVXT,9/18/2019,1,S,ZVXT Monthly Sep 2019,FALSE,tas_penny,1000,TRUE
0003Jx,,ZVXT/V9:1:S - ZVXT/F0:1:B,ZVXT,10/16/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jx,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003Jx,00034Y,ZVXT/V9,ZVXT,10/16/2019,1,S,ZVXT Monthly Oct 2019,FALSE,tas_penny,1000,TRUE
0003Jy,,ZVXT/Q9:1:S - ZVXT/F0:1:B,ZVXT,8/21/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jy,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003Jy,0002t7,ZVXT/Q9,ZVXT,8/21/2019,1,S,ZVXT Monthly Aug 2019,FALSE,tas_penny,1000,TRUE
0003Jz,,ZVXT19/K9:1:S - ZVXT/F0:1:B,ZVXT,5/8/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003Jz,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003Jz,0003Fb,ZVXT19/K9,ZVXT,5/8/2019,1,S,"ZVXT Weekly May 8, 2019",FALSE,tas_penny,1000,TRUE
0003K0,,ZVXT/Z9:1:S - ZVXT/F0:1:B,ZVXT,12/18/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003K0,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003K0,0003F9,ZVXT/Z9,ZVXT,12/18/2019,1,S,ZVXT Monthly Dec 2019,FALSE,tas_penny,1000,TRUE
0003K2,,ZVXT22/K9:1:S - ZVXT/F0:1:B,ZVXT,5/29/2019,,,ZVXT COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003K2,0003Jp,ZVXT/F0,ZVXT,1/22/2020,1,B,ZVXT Monthly Jan 2020,FALSE,tas_penny,1000,TRUE
0003K2,0003JN,ZVXT22/K9,ZVXT,5/29/2019,1,S,"ZVXT Weekly May 29, 2019",FALSE,tas_penny,1000,TRUE
0003K4,,ZVX18/K9:1:S - ZVX23/M9:1:B,ZVX,5/1/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003K4,0003K3,ZVX23/M9,ZVX,6/5/2019,1,B,"ZVX Weekly Jun 5, 2019",FALSE,nickel,1000,TRUE
0003K4,0003ET,ZVX18/K9,ZVX,5/1/2019,1,S,"ZVX Weekly May 1, 2019",FALSE,nickel,1000,TRUE
0003K5,,ZVX23/M9:1:S - ZVX/N9:1:B,ZVX,6/5/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003K5,0003K3,ZVX23/M9,ZVX,6/5/2019,1,S,"ZVX Weekly Jun 5, 2019",FALSE,nickel,1000,TRUE
0003K5,0002mr,ZVX/N9,ZVX,7/17/2019,1,B,ZVX Monthly Jul 2019,FALSE,nickel,1000,TRUE
0003K6,,ZVX/K9:1:S - ZVX23/M9:1:B,ZVX,5/22/2019,,,ZVX COMPLEX 2 LEGS,TRUE,cmplxpenny,1000,TRUE
0003K6,0003K3,ZVX23/M9,ZVX,6/5/2019,1,B,"ZVX Weekly Jun 5, 2019",FALSE,nickel,1000,TRUE
